"fecha","unidad","descrubicacion","ubicacion","departamento","violencia","tamano","electoral","observaciones","numpolicias","nummilitares","toma","grupo","desalojo","lon","lat","location"
2017-12-20,"UMEP-08 Rivera Hernandez","Brisas del Bosque, San Pedro Sula","San Pedro Sula","Cortes","Pacifica","30","Si","Exigen respeto a la candidatura presidencial de Nasarrala",40,50,"Si","Simpatizantes de la Alianza de Oposicion","Violento",-87.9922684,15.5149204,"15.5149204,-87.9922684"
2017-12-20,"UMEP-08 Rivera Hernandez","Paseo La Fuente, San Pedro Sula","Paseo La Fuente, San Pedro Sula","Cortes","Pacifica","500","Si","mediante el uso de gas lacrimógeno se despejo quedando habilitado el paso por ambos carriles",40,50,"Si","Simpatizantes de la Alianza de Oposicion","Violento",-87.9787624,15.5256304,"15.5256304,-87.9787624"
2017-12-20,"UMEP-09 La Lima","Colonia Santa Fe, San Manuel, Cortes","San Manuel","Cortes","Pacifica","60","Si","e procedió al desalojo de 60 personas simpatizantes del partido alianza de oposición, Con el objetivo de mantener el orden público y mantener la libre circulación de los ciudadanos que se desplazan hacia diferentes sectores del país",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-117.2293408,34.1504241,"34.1504241,-117.2293408"
2017-12-20,"UMEP-09 La Lima","Colonia 23 de septiembre entrada a La Lima, carretera que conduce hacia San Pedro Sula","Aimar HN Group","Cortes","Pacifica","150","Si","Con el objetivo de mantener el orden público y mantener la libre circulación de los ciudadanos que se desplazan hacia diferentes sectores del país",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.9414177,15.4446848,"15.4446848,-87.9414177"
2017-12-20,"UMEP-10 Choloma","carretera CA-5 que Conduce de San Pedro Sula, a la altura del Puente El Kilómetro, Choloma","IMSA, Choloma","Cortes","Pacifica","35","Si","Puente El Kilómetro, Choloma, Cortes, por un aproximado de 35 personas simpatizantes del Partido de Alianza, y supuestos miembros de estructuras criminales, dicha toma estaba obstaculizada por quema de llantas y arboles cortados.",45,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-87.9638026,15.5655598,"15.5655598,-87.9638026"
2017-12-20,"UMEP-10 Choloma","eje carretero que conduce de Choloma hacia Monterrey","IMSA, Choloma","Cortes","Pacifica","25","Si","eje carretero que conduce de Choloma hacia Monterrey, se procedió al desalojo de 25 personas simpatizantes de la Alianza, la cual estaba obstaculizada",38,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.9638026,15.5655598,"15.5655598,-87.9638026"
2017-12-20,"UMEP-11 El Progreso","aso de puente provisional de río Humuya de Santa Rita Yoro salida a la barca","Santa Rita, Yoro","Yoro","Pacifica","65","Si","mediante dialogo accedieron a abandonar el lugar.",5,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.881977,15.2007942,"15.2007942,-87.881977"
2017-12-20,"UMEP-13 Pena Blanca","carretera ca-5 en la comunidad de las flores, desvío a santa cruz y aldea el bambú,","Las Flores, Lempira","Lempira","Violenta","100","Si","participando aproximadamente 100 persona el cual portaban armas blancas y de fuegos. Quienes se encontraban pidiendo fuertes cantidades de dinero para dejar pasar a las personas.",NA,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-88.6259444,14.7079451,"14.7079451,-88.6259444"
2017-12-20,"UDEP-01 Atlantida","Carretera CA-13, a la altura de la Colonia Irías Jutiapa Atlántida","Jutiapa, Atlantida","Atlantida","Pacifica","60","Si","un aproximado de 60 personas simpatizantes del Partido de Alianza de Oposición, en la cual cruzaron 2 árboles, esto impide el paso vehicular. Observación: Se diálogo con las personas encargadas, las cuales manifestaron qué tienen acceso a circular los vehículos de emergencia (ambulancias, personas enfermas en vehículos particulares y la policía nacional).",2,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-86.504708,15.7365887,"15.7365887,-86.504708"
2017-12-20,"UDEP-01 Atlantida","Plaza Las Banderas, La Ceiba","La Ceiba","Atlantida","Pacifica","100","Si","Exigen respeto a la candidatura presidencial de Nasarrala",4,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-86.7919009,15.770288,"15.770288,-86.7919009"
2017-12-20,"UDEP-02 Colon","Carretera # 39, a la altura de la Aldea Corfino, Bonito Oriental, Colon","Bonito Oriental, Colon","Colon","Violenta","40","Si","grupo aproximado de 40 personas simpatizantes del partido de la Alianza, quienes están en contra del gobierno actual del Presidente Juan Orlando Hernández. Nota: En dicha toma supuestamente los manifestantes le prendieron fuego al vehículo marca Toyota Hilux año 2014",9,7,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-85.7307673,15.7463051,"15.7463051,-85.7307673"
2017-12-20,"UDEP-04 Copan","carretera internacional C-A 4 que conduce a Santa Rosa de Copan","Santa Rosa de Copan, Copan","Copan","Pacifica","60","Si","Se dialogo con ellos para que desalojaran de forma pacifica.",20,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-88.7782541,14.783886,"14.783886,-88.7782541"
2017-12-20,"UDEP-04 Copan","Aldea Agua Buena, Nueva Arcadia, Copan","Nueva Arcadia, Copan","Copan","Pacifica","30","Si","Exigen respeto a la candidatura presidencial de Nasarrala",23,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-88.756014,15.0326327,"15.0326327,-88.756014"
2017-12-20,"UDEP-05 Cortes","carretera CA13, a la altura de la Aldea Campana, Puerto Cortes","Campana, Puerto Cortes","Cortes","Pacifica","100","Si","Exigen respeto a la candidatura presidencial de Nasarrala",6,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.8488365,15.8022981,"15.8022981,-87.8488365"
2017-12-20,"UDEP-06 Choluteca","La Joyada, Choluteca","La Joyada, Choluteca","Choluteca","Pacifica","50","Si","Exigen respeto a la candidatura presidencial de Nasarrala",2,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-87.3053409,13.3372737,"13.3372737,-87.3053409"
2017-12-20,"UDEP-06 Choluteca","Pespire, Choluteca","Pespire, Choluteca","Choluteca","Pacifica","80","Si","Exigen respeto a la candidatura presidencial de Nasarrala",8,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-87.3637025,13.5963571,"13.5963571,-87.3637025"
2017-12-20,"UDEP-06 Choluteca","arretera que conduce de Choluteca hacia el Triunfo a la altura del caserío Yoloran","Yoloran,  Choluteca","Choluteca","Pacifica","100","Si","quemando llantas y así obstaculizando totalmente la vía publica",4,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-87.1230787,13.1227931,"13.1227931,-87.1230787"
2017-12-20,"UDEP-07 El Paraiso","El Barrio El Centro Danli El Paraíso","Danli, El Paraiso","El Paraiso","Pacifica","100","Si","Exigen respeto a la candidatura presidencial de Nasarrala",38,69,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-86.5703554,14.0410953,"14.0410953,-86.5703554"
2017-12-20,"UDEP-12 La Paz","carretera CA-7 que de Marcala conduce hacia la Paz a la altura de la Aldea Lepasale","colonia osorio contreras","La Paz","Pacifica","50","Si","supuestos campesinos de diferentes aldeas, quienes tienen interrumpido el acceso por (palos, piedras y quema de llantas).",4,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-88.0280507,14.1671299,"14.1671299,-88.0280507"
2017-12-20,"UDEP-12 La Paz","esvío que conduce hacia la Esperanza Intibucá en la calle CA-7, de la Colonia El Modelo, Marcala, La Paz","Colonia El Modelo, Marcala","La Paz","Pacifica","15","Si","En dicha toma hay circulación de una vía de acceso para los vehículos.",6,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-88.0298888,14.1650745,"14.1650745,-88.0298888"
2017-12-20,"UDEP-15 Olancho","arretera que conduce a la Aldea de Nueva Choluteca, Patuca, Olancho","Nueva Choluteca, Olancho","Olancho","Pacifica","30","Si","xpresan su desacuerdo con los resultados de las elecciones pasadas el 26 de noviembre mismas que están quemando llantas a mitad de la calle",5,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-85.932371,14.3190656,"14.3190656,-85.932371"
2017-12-20,"UDEP-17 Valle","carretera panamericana que conduce de Jícaro Galán al Amatillo a la altura del desvió de Langue, Valle","Langue, Valle","Valle","Pacifica","20","Si","Exigen respeto a la candidatura presidencial de Nasarrala",15,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.6556468,13.622392,"13.622392,-87.6556468"
2017-12-21,"UMEP-1 Los Dolores","rente a la Embajada Americana ubicada los Próceres Tegucigalpa","Embajada Americana, Tegucigalpa","Francisco Morazan","Pacifica","500","Si","Exigen respeto a la candidatura presidencial de Nasarrala",109,178,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.1899563,14.1030732,"14.1030732,-87.1899563"
2017-12-21,"UMEP-03 La Rosa","Rotonda de Típicos de la costa en altos de Tocontín Comayagüela","Altos de toncontin, Tegucgalpa","Francisco Morazan","Pacifica","30","Si","Exigen respeto a la candidatura presidencial de Nasarrala",28,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.2260638,14.0403978,"14.0403978,-87.2260638"
2017-12-21,"UMEP-04 Kennedy","Colonia Hato de Enmedio","Hato de Enmedio, Tegucigalpa","Francisco Morazan","Pacifica","10","Si","en el lugar estaban poniendo un contenedor y quemando llantas, mismo que dio inicio a las 18:00 quienes estaban obstaculizando el paso de los vehículos y las personas.",5,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.1681802,14.0740398,"14.0740398,-87.1681802"
2017-12-21,"UMEP-04 Kennedy","Hospital y Clínicas San Jorge, Hato de Enmedio","Hato de Enmedio, Tegucigalpa","Francisco Morazan","Violenta","60","Si","un equipo de Antimotines procedió a desalojar a un aproximado de 60 personas simpatizantes del partido alianza de oposición, uienes estaban quemando llantas y encapuchados tomándose las calles sin paso, se desalojó violentamente y normalizando el tráfico.",25,20,"Si","Simpatizantes de la Alianza de Oposicion","Violento",-87.1681802,14.0740398,"14.0740398,-87.1681802"
2017-12-21,"UMEP-05 Guamilito","Boulevard del sur a la altura de la gasolinera Texaco frente al monumento a la madre","Monumento a la madre, san pedro sula","Cortes","Pacifica","400","Si","Exigen respeto a la candidatura presidencial de Nasarrala",26,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-88.0337867,15.4967112,"15.4967112,-88.0337867"
2017-12-21,"UMEP-11 El Progreso","Puente La Democracia, salida a San Pedro Sula, a la altura de la intersección Boulevard Canaán Helene Kulman","puente la demoracia san pedro sula","Cortes","Pacifica","500","Si","tenían colocadas piedras, llantas encendidas y otros objetos, una vez dispersados los manifestantes, se procedió a la respectiva limpieza de la carretera utilizando para ello retro excavadoras y demás equipo para estas tareas.",60,60,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.8199458,15.403956,"15.403956,-87.8199458"
2017-12-21,"UMEP-11 El Progreso","Puente Quebrada Seca Salida a Tela, Atlántida","colonia villa belinda progreso","Yoro","Pacifica","200","Si","tenían colocadas piedras, llantas encendidas y otros objetos, una vez dispersados los manifestantes, se procedió a la respectiva limpieza de la carretera utilizando para ello retro excavadoras y demás equipo para estas tareas.",60,60,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.7907818,15.4343175,"15.4343175,-87.7907818"
2017-12-21,"UMEP-11 El Progreso","puente provisional del Río Humuya, Santa Rita, Yoro","barrio echeverry yoro","Yoro","Violenta","30","Si","había una manifestación violenta en donde quemaron llantas, detonaban bombas molotov.",14,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.8911784,15.1957641,"15.1957641,-87.8911784"
2017-12-21,"UDEP-02 Colon","Carretera CA13 que conduce hacia la ciudad de Trujillo, a la altura de la Aldea Taujica, Tocoa, Colon","Taujica","Colon","Pacifica","20","Si","estaban obstaculizando el tráfico con árboles de gran tamaño y piedras, al mismo tiempo se procedió a la limpieza de las misma",11,0,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-85.9330098,15.6828106,"15.6828106,-85.9330098"
2017-12-21,"UDEP-03 Comayagua","Boulevard cuarto centenario central","Iglesia la Caridad","Comayagua","Pacifica","170","Si","Exigen respeto a la candidatura presidencial de Nasarrala",6,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-110.9826033,29.1494267,"29.1494267,-110.9826033"
2017-12-21,"UDEP-06 Choluteca","puente río chiquito municipio de Pespire, Choluteca carretera C-A-5 salida a Tegucigalpa","Pespire","Choluteca","Pacifica","100","Si","Exigen respeto a la candidatura presidencial de Nasarrala",12,0,"Si","Simpatizantes de la Alianza de Oposicion","ninguno",-87.3637025,13.5963571,"13.5963571,-87.3637025"
2017-12-21,"UDEP-17 Valle"," eje carretero ca-1 a la altura del Estadio Alias Nazar Nacaome, Valle","estadio elias nazar","Valle","Pacifica","30","Si","Exigen respeto a la candidatura presidencial de Nasarrala",17,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.4897635,13.5377404,"13.5377404,-87.4897635"
2017-12-21,"UDEP-17 Valle","a la altura del parquecito Benito Cerrato de la ciudad de San Lorenzo, Valle ","San Lorenzo","Valle","Violenta","30","Si","Finalizando a las 19:00 horas con la novedad que elementos del ejército empezaron a quitar las piedras y las llantas en ese momento los manifestantes empezaron a tirarles piedras a los militares, policías y los vehículos que iban pasando se procedió a esparcirlos utilizando bombas de gas lacrimógenas.",1,25,"Si","Simpatizantes de la Alianza de Oposicion","Violento",-122.1244088,37.6810422,"37.6810422,-122.1244088"
2017-12-22,"UMEP-1 Los Dolores","Barrio Guanacaste de Tegucigalpa","Tegucigalpa","Francisco Morazan","Pacifica","30","Si","Exigen respeto a la candidatura presidencial de Nasarrala",33,22,"Si","Simpatizantes de la Alianza de Oposicion","Pacifico",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-22,"UMEP-04 Kennedy","Hospital Escuela de Tegucigalpa","Tegucigalpa","Francisco Morazan","Pacifica","100","Si","Exigen respeto a la candidatura presidencial de Nasarrala",NA,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-22,"UMEP-04 Kennedy","Villas del Sol de Tegucigalpa","Tegucigalpa","Francisco Morazan","Pacifica","60","Si","liderada por los ciudadanos Rafael Alegría, Pedro Joaquín Amador Y Jary Dixon en la cual realizaron un recorrido por el boulevard fuerzas armadas entrando por la colonia hato de Enmedio",42,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.192136,14.0722751,"14.0722751,-87.192136"
2017-12-22,"UMEP-09 La Lima","colonia 23 de septiembre","La Lima","Cortes","Pacifica","70","Si","Exigen respeto a la candidatura presidencial de Nasarrala",5,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.9040571,15.4321163,"15.4321163,-87.9040571"
2017-12-22,"UMEP-10 Choloma","Entrada Principal del Municipio de Choloma, Cortés","Choloma","Cortes","Pacifica","100","Si","marcha pacífica protagonisada por un aproximado 100 personas del partido alianza y oposición haciendo un recorrido hasta el Parque Central de este Municipio.",6,0,"No","Simpatizantes de la Alianza de Oposicion","ninguno",-87.9432837,15.596502,"15.596502,-87.9432837"
